NO,시군구,단지명,도로명,위도,경도,bus_count_500m,CCTV_count,school_count,streetlight_count,safety_score_raw,safety_score_normalized,safety_score,동,cluster
19559,서울특별시 성동구 행당동,그린하우스,무학봉26길 19,37.56116464,127.0338808,5,444,7,12,1.070034972,0.445055128,72.25275639,행당동,0
19576,서울특별시 관악구 봉천동,다래오피스텔,관악로13길 42,37.47958593,126.9498742,12,293,1,0,0.995393755,0.413870806,49.48547821,봉천동,1
19591,서울특별시 관악구 신림동,J.K 하우스,신림로70길 40,37.4873044,126.9309038,14,459,0,0,1.373389548,0.571793505,55.012772688999995,신림동,1
19593,서울특별시 영등포구 신길동,한울빌딩,도신로 218,37.51152094,126.9154228,12,376,15,0,1.21641581,0.506211515,52.717403024999996,신길동,1
19594,서울특별시 관악구 신림동,(1432-51),신림로67길 16,37.48611367,126.9284051,15,441,0,0,1.377141835,0.573361172,55.067641005999995,신림동,1
19609,서울특별시 영등포구 당산동6가,소윤스타빌,양평로12가길 10,37.53650725,126.9000733,17,145,11,144,1.264011205,0.526096375,53.413373117999996,당산동6가,1
19610,서울특별시 영등포구 당산동6가,소미 더클래스 한강,선유로54길 14,37.535774,126.8998346,18,173,12,129,1.325715178,0.551875651,54.315647784999996,당산동6가,1
19648,서울특별시 송파구 오금동,성우리빙타워,마천로 180,37.50293759,127.1390419,7,113,0,0,0.470267344,0.194478469,41.806746415,오금동,1
19657,서울특별시 영등포구 영등포동7가,여의도시티뷰,버드나루로7길 12-5,37.52314795,126.9092587,12,221,1,124,1.128468709,0.469468134,51.43138467599999,영등포동7가,1
19705,서울특별시 구로구 개봉동,메인팰리스,개봉로 25,37.48799892,126.8560054,15,278,2,1,1.086028101,0.45173689,50.810791163999994,개봉동,1
19722,서울특별시 금천구 독산동,미림에이클래스,두산로5길 26,37.47163995,126.8907381,10,160,2,0,0.678703586,0.281560957,64.07804783,독산동,0
19749,서울특별시 영등포구 양평동3가,양평동우림 이 비지센타,양산로 43,37.52578951,126.8879576,6,202,1,0,0.603188545,0.25001156,43.75040460699999,양평동3가,1
19753,서울특별시 영등포구 양평동4가,브릴리언트양평2차,선유로 248-8,37.53448016,126.89722,10,162,5,43,0.789270291,0.327754573,46.471410048,양평동4가,1
19778,서울특별시 관악구 봉천동,봉천동 867-1 업무시설 ,관악로15길 25,37.48025887,126.9508936,13,301,2,0,1.052220951,0.437612616,50.316441546,봉천동,1
19780,서울특별시 관악구 봉천동,황호오피스텔,관악로25길 5-18,37.48455359,126.9544156,8,328,3,0,0.921195017,0.382871347,48.400497144999996,봉천동,1
19819,서울특별시 은평구 역촌동,(83-25),연서로 29,37.60181623,126.9155037,13,297,19,0,1.125939615,0.468411504,73.42057522,역촌동,0
19882,서울특별시 강동구 길동,강동렘브란트,천호대로177길 9,37.53505284,127.1372673,12,245,0,0,0.90144843,0.374621429,68.73107145,길동,0
19923,서울특별시 서대문구 대현동,엔트라리움#2,이화여대1길 46,37.55731403,126.9432895,14,304,4,0,1.104532925,0.459468013,72.97340064,대현동,0
19935,서울특별시 은평구 대조동,한성벨라루체,진흥로 189,37.60866078,126.9304055,13,248,1,0,0.948986895,0.394482504,69.72412519,대조동,0
19948,서울특별시 서대문구 영천동,에이스 빌,독립문로3길 17,37.57058691,126.9609234,8,164,9,27,0.70326636,0.291823027,64.59115136,영천동,0
19951,서울특별시 강서구 화곡동,(1075-5),강서로 161-10,37.54113584,126.8400971,18,261,1,0,1.159096185,0.482263974,51.879239076,화곡동,1
19961,서울특별시 강서구 염창동,오엠컬렉션,양천로75길 14,37.55028764,126.8753987,6,167,1,143,0.84588576,0.351407925,67.57039625,염창동,0
20090,서울특별시 동대문구 장안동,파히나 더 그로브,천호대로 437,37.56141744,127.0676482,4,146,0,100,0.635185458,0.263379537,63.16897684,장안동,0
20094,서울특별시 동대문구 장안동,(306-3),장한로 147,37.57346483,127.071476,0,222,0,5,0.423179034,0.174805464,58.74027321,장안동,0
20102,서울특별시 은평구 불광동,월계수하우스,불광로 48-6,37.61117591,126.9310606,13,200,2,0,0.864588587,0.359221771,67.96108856,불광동,0
20104,서울특별시 동대문구 장안동,더 하이드 파크,장한로27길 11,37.57292962,127.0710591,0,217,0,4,0.411738427,0.170025698,58.50128489,장안동,0
20143,서울특별시 중랑구 상봉동,명가,봉우재로41길 12,37.59403744,127.0896275,11,321,1,0,1.01021893,0.420064609,71.00323047,상봉동,0
20180,서울특별시 관악구 신림동,(1474-9),남부순환로144길 7,37.48098338,126.9126738,11,255,6,0,0.911475226,0.37881052,48.258368192999995,신림동,1
20182,서울특별시 동작구 상도동,동양스마트빌,상도로12길 5,37.4993158,126.9301205,6,270,2,0,0.734288794,0.304783877,65.23919383,상도동,0
20188,서울특별시 관악구 봉천동,동도 오피스텔,쑥고개로21길 26,37.48023852,126.9483798,12,326,28,0,1.185584114,0.493330354,52.266562396999994,봉천동,1
20225,서울특별시 영등포구 당산동1가,파비앵-101,영신로43길 16-7,37.52271963,126.8995899,10,235,2,0,0.818034549,0.33977198,46.892019293,당산동1가,1
20227,서울특별시 관악구 신림동,더 마인드,조원로2길 16,37.48293536,126.9023562,15,333,1,81,1.355580748,0.564353175,54.75236111099999,신림동,1
20229,서울특별시 관악구 신림동,스튜디오 93,신림로65길 16-4,37.48528796,126.9286582,13,352,0,0,1.137418989,0.473207467,51.56226135199999,신림동,1
20298,서울특별시 동대문구 장안동,성우스타팰리스,장한로2길 80,37.56140534,127.0695613,5,144,0,175,0.830052417,0.34479292,67.23964598,장안동,0
20305,서울특별시 강북구 수유동,한원힐트리움 수유 아파트,노해로 104,37.64455906,127.0238703,0,247,1,0,0.463636815,0.191708303,59.58541515,수유동,0
20333,서울특별시 용산구 한강로3가,용산 시티파크(63-389),서빙고로 35,37.52511134,126.969145,11,142,29,0,0.811340608,0.336975321,66.84876605,한강로3가,0
20339,서울특별시 광진구 자양동,16에스티뷰,자양로16길 20-4,37.53617282,127.0849343,7,79,1,0,0.411877483,0.170083794,58.50418969,자양동,0
20346,서울특별시 동대문구 이문동,세진빌딩,이문로 89,37.59500569,127.0590922,0,240,12,0,0.503141188,0.208212818,60.4106409,이문동,0
20349,서울특별시 동대문구 휘경동,오피스텔 창덕안,회기로 194-14,37.58964382,127.0572033,7,307,3,26,0.900939417,0.374408769,68.72043843,휘경동,0
20444,서울특별시 강서구 화곡동,(24-103),화곡로42가길 5-11,37.54612704,126.8463604,5,261,2,0,0.68037736,0.282260242,44.87910847,화곡동,1
20449,서울특별시 강서구 화곡동,두선빌 오피스텔,강서로 159-4,37.54093004,126.8404882,18,271,1,0,1.177673647,0.490025443,52.150890518999994,화곡동,1
20453,서울특별시 강서구 화곡동,글로벌MJ9,화곡로 280-6,37.54932369,126.8480358,6,234,2,0,0.667409931,0.276842586,44.689490496,화곡동,1
20457,서울특별시 서대문구 연희동,브라운 힐,증가로 46,37.57203531,126.9295588,0,163,1,13,0.33556053,0.138199367,56.90996835,연희동,0
20504,서울특별시 강서구 화곡동,아델리아III,까치산로11길 20,37.54548512,126.8460477,5,264,2,0,0.685950599,0.284588683,44.960603905,화곡동,1
20514,서울특별시 강서구 화곡동,혜성오피스텔,월정로20길 82-6,37.52958709,126.8432504,11,390,1,5,1.149162799,0.478113908,51.733986793999996,화곡동,1
20548,서울특별시 중랑구 상봉동,월디움상봉,면목로92라길 2,37.59555883,127.0874929,10,301,1,0,0.935872288,0.389003358,69.4501679,상봉동,0
20549,서울특별시 강북구 수유동,명성,삼양로 412,37.64029495,127.0172766,0,292,0,0,0.542461884,0.224640595,61.23202974,수유동,0
20590,서울특별시 동작구 노량진동,태영 오피스텔,장승배기로30길 6-7,37.51264587,126.9413307,14,155,0,44,0.903317273,0.375402212,68.77011061,노량진동,0
20669,서울특별시 강동구 천호동,은슬림7,진황도로23길 20-1,37.53993713,127.1301333,14,301,0,0,1.079865652,0.449162283,72.45811416,천호동,0
20690,서울특별시 금천구 가산동,가산 시빅,가산디지털1로 52,37.47070804,126.8866293,19,84,0,0,0.86269332,0.358429949,67.92149743,가산동,0
20725,서울특별시 금천구 독산동,세교예지안11,가산로 75,37.47291293,126.8950491,13,219,3,0,0.904659273,0.375962886,68.79814429,독산동,0
20727,서울특별시 금천구 독산동,한별 #4,두산로 17,37.47076918,126.8898232,10,164,2,0,0.686134571,0.284665544,64.23327722,독산동,0
20730,서울특별시 금천구 독산동,프리미엄캐슬1,범안로12길 29-16,37.46501648,126.8928418,7,184,2,0,0.61171434,0.253573549,62.67867743,독산동,0
20746,서울특별시 금천구 독산동,102동,범안로11길 45,37.46846709,126.8907822,10,169,2,0,0.695423301,0.288546279,64.42731397,독산동,0
20752,서울특별시 구로구 구로동,(1129-9),디지털로32가길 76-30,37.48138664,126.8974899,18,240,1,0,1.120083515,0.465964887,51.308771052,구로동,1
20768,서울특별시 구로구 구로동,하나가드리움,디지털로32다길 14-5,37.48236134,126.8994812,16,262,0,41,1.170023921,0.486829468,52.039031365999996,구로동,1
20776,서울특별시 금천구 독산동,블레어 가든,두산로3길 22,37.47147557,126.8894353,9,143,1,0,0.605156674,0.250833824,62.5416912,독산동,0
20781,서울특별시 금천구 가산동,서울 디지털 드림타운,가산디지털2로 169-31,37.48199346,126.8761364,26,44,0,1,1.050877375,0.437051284,71.85256419,가산동,0
20801,서울특별시 관악구 신림동,스타레아,관천로 70,37.48539385,126.9252065,10,485,0,0,1.272924077,0.52982008,53.543702786,신림동,1
20828,서울특별시 양천구 신월동,(547-3),신월로9길 11,37.51839893,126.8395175,15,714,3,0,1.898627068,0.791232263,89.56161313,신월동,0
20840,서울특별시 강서구 화곡동,리젠트라움-화곡,초록마을로3길 38,37.54571283,126.8471146,5,276,2,0,0.708243553,0.293902447,45.286585631,화곡동,1
20889,서울특별시 중랑구 상봉동,경원리더스 홈,봉우재로37가길 16,37.5938729,127.0889383,11,340,1,0,1.045516107,0.434811402,71.7405701,상봉동,0
20904,서울특별시 중구 신당동,(340-123),다산로14길 11,37.55605075,127.0122627,0,441,24,0,0.933830275,0.388150226,69.4075113,신당동,0
20946,서울특별시 강동구 암사동,신양그린,고덕로 46,37.55457984,127.1301745,5,202,0,22,0.6085646,0.25225762,62.61288099,암사동,0
20980,서울특별시 마포구 아현동,(331-22),굴레방로9길 26,37.5568836,126.9542479,7,212,71,0,0.993103335,0.412913892,70.64569462,아현동,0
21004,서울특별시 강서구 화곡동,리치아파트 105동,월정로20길 68,37.52980829,126.8423803,12,466,1,0,1.316783844,0.548144233,54.185048148,화곡동,1
21074,서울특별시 관악구 신림동,(1439-24),관천로16길 50,37.48748874,126.9261348,10,461,0,0,1.228338168,0.511192552,52.89173932,신림동,1
21075,서울특별시 관악구 신림동,화인리더스,난곡로64가길 6,37.48092245,126.915115,13,275,5,0,1.018240077,0.423415761,49.819551628,신림동,1
21110,서울특별시 동대문구 회기동,동일오피스텔 엠포,회기로 106,37.59138608,127.048321,6,133,7,0,0.503645111,0.208423352,60.42116758,회기동,0
21144,서울특별시 광진구 군자동,에피소드 1(Episode 1),동일로 190,37.54874336,127.0681489,8,237,1,28,0.802845637,0.333426211,66.67131054,군자동,0
21181,서울특별시 동대문구 이문동,주성 아우라,이문로 199,37.60427918,127.0618171,0,192,1,8,0.378675787,0.156212472,57.81062358,이문동,0
21250,서울특별시 금천구 가산동,라온복합건물,디지털로 208-13,37.47845692,126.8899822,22,251,0,14,1.314638356,0.54724787,77.36239352,가산동,0
21291,서울특별시 강동구 길동,골드클래스,양재대로111길 27,37.53722413,127.1379899,9,250,0,0,0.799162007,0.331887228,66.59436142,길동,0
21294,서울특별시 강동구 성내동,라이저강동빌딩,천호대로 1116,37.53459062,127.1351632,10,249,0,0,0.834495978,0.346649393,67.33246966,성내동,0
21307,서울특별시 마포구 상수동,세방글로벌시티,독막로 100,37.54737137,126.9248079,0,159,1,62,0.433571491,0.179147324,58.95736621,상수동,0
21324,서울특별시 양천구 신정동,큐오피스텔,오목로 168,37.52480318,126.8559521,13,943,16,0,2.31172312,0.963819484,98.19097422,신정동,0
21324,서울특별시 양천구 신정동,큐오피스텔,오목로 168,37.52480318,126.8559521,13,943,16,0,2.31172312,0.963819484,98.19097422,신정동,0
21324,서울특별시 양천구 신정동,큐오피스텔,오목로 168,37.52480318,126.8559521,13,943,16,0,2.31172312,0.963819484,68.73368195399999,신정동,1
21324,서울특별시 양천구 신정동,큐오피스텔,오목로 168,37.52480318,126.8559521,13,943,16,0,2.31172312,0.963819484,98.19097422,신정동,0
21340,서울특별시 서대문구 대현동,이화인비따레오피스텔,신촌로 189,37.55720065,126.9471015,10,231,3,0,0.815377073,0.338661714,66.9330857,대현동,0
21347,서울특별시 강서구 등촌동,ACE A-ZONE,화곡로68길 36,37.55856629,126.8561533,12,114,29,9,0.815882321,0.338872801,66.94364006,등촌동,0
21363,서울특별시 영등포구 도림동,쌍용플래티넘시티2단지,도영로 15,37.50858818,126.8949025,5,259,0,133,0.953314417,0.396290498,48.870167415999994,도림동,1
21366,서울특별시 관악구 봉천동,(1654-1),남부순환로 1982,37.47504051,126.9690366,5,293,10,0,0.778013308,0.323051523,46.306803290999994,봉천동,1
21413,서울특별시 강남구 삼성동,미켈란147,봉은사로 516,37.51323716,127.0559719,8,184,5,0,0.663226584,0.275094827,44.628318938,삼성동,1
21428,서울특별시 관악구 봉천동,현대M타운,양녕로 43,37.48591762,126.9466624,10,269,25,0,0.99098862,0.412030386,49.42106352399999,봉천동,1
21457,서울특별시 동작구 사당동,(219-11),사당로 179,37.48625759,126.9689136,0,187,2,0,0.356945553,0.147133807,57.35669033,사당동,0
21468,서울특별시 강동구 천호동,케이디천호,진황도로29길 33,37.53929111,127.1332003,7,320,0,0,0.854820803,0.355140893,67.75704465,천호동,0
21473,서울특별시 송파구 방이동,쌩모리빌오피스텔,올림픽로 350,37.51601982,127.10929,13,175,0,0,0.808597915,0.335829452,46.75403083399999,방이동,1
21489,서울특별시 동대문구 장안동,장안엘리시아,장한로27가길 18,37.57395204,127.0712651,0,219,0,3,0.413302043,0.17067896,58.53394801,장안동,0
21490,서울특별시 광진구 화양동,광진안틸리아,광나루로12길 9,37.54718012,127.067862,9,218,0,16,0.774144152,0.32143503,66.07175148,화양동,0
21503,서울특별시 도봉구 창동,승윤노블리안시티102동,도봉로104길 61-13,37.64391445,127.0351926,3,30,0,0,0.167307539,0.0679050226,53.39525113,창동,0
21529,서울특별시 영등포구 영등포동1가,소미여의도골드라인,경인로 888-4,37.51754471,126.9112772,16,278,7,169,1.508602605,0.62828411,56.98994386399999,영등포동1가,1
21574,서울특별시 마포구 서교동,밸 매송,동교로 109,37.55496339,126.9141512,13,136,1,0,0.740919323,0.307554042,65.37770212,서교동,0
21616,서울특별시 강서구 등촌동,한울에이치밸리움2차아파트,공항대로59가길 10,37.55194881,126.8642864,9,231,3,0,0.778185355,0.323123402,66.15617011,등촌동,0
21632,서울특별시 강남구 삼성동,LG선릉에클라트,선릉로100길 42,37.50655825,127.0508534,7,218,0,0,0.665330693,0.275973901,44.659086549,삼성동,1
21736,서울특별시 서초구 서초동,유암오피스텔,강남대로37길 24,37.48495566,127.0323194,26,210,30,18,1.539050402,0.641004882,57.435170883999994,서초동,1
21756,서울특별시 은평구 응암동,수성렉스빌,응암로29길 25,37.59682414,126.9164351,17,321,19,0,1.319292395,0.549192279,77.45961396,응암동,0
21778,서울특별시 양천구 신정동,양지,중앙로 233,37.51722835,126.8538122,8,629,3,0,1.480376617,0.616491587,80.82457934,신정동,0
21778,서울특별시 양천구 신정동,양지,중앙로 233,37.51722835,126.8538122,8,629,3,0,1.480376617,0.616491587,80.82457934,신정동,0
21778,서울특별시 양천구 신정동,양지,중앙로 233,37.51722835,126.8538122,8,629,3,0,1.480376617,0.616491587,56.577205537999994,신정동,1
21778,서울특별시 양천구 신정동,양지,중앙로 233,37.51722835,126.8538122,8,629,3,0,1.480376617,0.616491587,80.82457934,신정동,0
