NO,시군구,단지명,도로명,위도,경도,bus_count
135,서울특별시 송파구 방이동,잠실 에스뜨레야90,백제고분로51길 23,37.5165030135529,127.112850492141,5
136,서울특별시 송파구 문정동,문정 오벨리스크,송파대로 145,37.4833888426266,127.123097114262,2
137,서울특별시 송파구 거여동,휴먼빌 시티,위례송파로3길 12,37.4863256322328,127.142832460267,4
138,서울특별시 송파구 방이동,이스턴잠실,오금로11길 43-16,37.5163762722061,127.112535956726,6
139,서울특별시 강동구 길동,다성 이즈빌,천중로42길 68,37.538161678202,127.138400184724,4
140,서울특별시 송파구 방이동,성희파크빌,백제고분로 507,37.5156736559066,127.115075311253,4
144,서울특별시 금천구 시흥동,골드리버,시흥대로61길 16,37.4540044804787,126.899707691615,11
145,서울특별시 영등포구 영등포동1가,여의도의아침,경인로114길 12,37.518321408218,126.914376573096,6
146,서울특별시 구로구 오류동,칸타빌레 8차,경인로20나길 12,37.4952123593187,126.843177376403,4
153,서울특별시 강서구 마곡동,마곡 헤리움1차,마곡서1로 115-1,37.5666875351986,126.818569171334,2
154,서울특별시 강서구 마곡동,마곡일성트루엘플래닛,마곡중앙로 161-22,37.5686545569868,126.825787484616,0
155,서울특별시 강서구 마곡동,유림트윈파크,강서로 419,37.5629516487441,126.839208271454,4
156,서울특별시 금천구 가산동,세교예지안 7차,가산로3가길 6,37.4726327773968,126.890156676429,1
157,서울특별시 금천구 가산동,가산대명벨리온,가산디지털2로 127-33,37.4784200758892,126.877794803331,3
158,서울특별시 구로구 구로동,몽삐에뜨로즈,공원로8길 30-12,37.5028771518683,126.891111794491,0
161,서울특별시 영등포구 영등포동2가,영등포 오피스텔,버드나루로7길 11,37.522715095301,126.909708360343,0
162,서울특별시 구로구 고척동,고척동 헤리움 더원,중앙로 18,37.4996049936772,126.864717851351,4
163,서울특별시 영등포구 영등포동8가,리안펠리체,영중로 114-8,37.5264475231231,126.906046272221,10
165,서울특별시 용산구 한강로3가,지에스 한강에클라트,이촌로 1,37.5315340503681,126.95559975312,4
166,서울특별시 중구 황학동,신당 큐브스테이트,마장로 110,37.5678245053813,127.02174736831,4
167,서울특별시 종로구 숭인동,-1392,난계로29가길 17,37.5737164709797,127.022719893302,6
168,서울특별시 동대문구 청량리동,에이플러스 청량,왕산로 297,37.5870618193621,127.052214561755,8
169,서울특별시 용산구 후암동,(339-4),두텁바위로58길 7,37.5501119105019,126.982110491338,0
170,서울특별시 강북구 수유동,제네스타워,덕릉로 82,37.6344211076685,127.022862985412,4
171,서울특별시 동대문구 답십리동,한일노벨리아,천호대로 289,37.5669003328218,127.053285984052,2
172,서울특별시 중랑구 면목동,성진빌딩,겸재로44길 21,37.5884128150104,127.089387711026,2
173,서울특별시 성동구 성수동1가,YG FOREST,왕십리로8길 6,37.5461920512643,127.04537339636,0
174,서울특별시 노원구 상계동,노원역 보미더클래스 오피스텔,상계로 32,37.6550608864369,127.058712563685,6
176,서울특별시 성북구 보문동4가,브라운홈스,보문로 78,37.5823336666791,127.021284014112,4
177,서울특별시 중구 충무로5가,충무로엘크루메트로시티2,퇴계로49길 14,37.5633835164692,127.000001584595,0
179,서울특별시 동대문구 장안동,양우 내안애 애플,장한로 99,37.5697552191874,127.069730495308,0
180,서울특별시 동대문구 휘경동,빌리원,이문로 42-1,37.5912234596627,127.056983440894,1
181,서울특별시 동대문구 이문동,오피스55,휘경로 5-5,37.596505658195,127.06103846874,0
184,서울특별시 도봉구 창동,(608-78),도봉로104길 111-7,37.6444271745987,127.037904884832,0
185,서울특별시 성동구 도선동,성동 트레비스타 오피스텔,왕십리로 332,37.5630186331312,127.033189294865,2
186,서울특별시 동대문구 답십리동,답십리한화오벨리스크,천호대로 319,37.5648232354305,127.0560772936,3
189,서울특별시 도봉구 창동,북한산 드림시티,도봉로110마길 42,37.6443401262596,127.036226521292,0
190,서울특별시 동대문구 휘경동,휘경동 코업레지던스,회기로28길 7,37.5895563327482,127.056464844975,3
193,서울특별시 중구 황학동,케렌시아청계,난계로17길 40,37.5696243482958,127.021174107144,0
194,서울특별시 동대문구 휘경동,리센스,망우로 29,37.5887259184545,127.056777167992,3
195,서울특별시 서초구 서초동,아크로텔 강남역,효령로77길 34,37.4919528081604,127.028810221182,9
196,서울특별시 서초구 서초동,강남역파라디아골드,효령로79길 1,37.4899089750896,127.030203982801,10
197,서울특별시 관악구 남현동,사당아트오피스텔,승방6길 26,37.4747530677792,126.980276118917,8
198,서울특별시 영등포구 대림동,G밸리소홈,도림천로19길 11,37.4865912720053,126.900182794019,1
199,서울특별시 관악구 봉천동,명문타워,청룡3길 17,37.4808250042564,126.947207204864,4
200,서울특별시 영등포구 문래동3가,스테이트 디 어반문래,문래북로 58-8,37.5203628748771,126.891437967431,3
201,서울특별시 동작구 신대방동,신라스테이해링턴타워,시흥대로 596,37.4855793853597,126.904476195421,6
202,서울특별시 영등포구 신길동,콘펠리체,영등포로 402,37.5129764547809,126.922708306065,3
203,서울특별시 강남구 역삼동,강남역 서희스타힐스 오피스텔,도곡로3길 19,37.4913733071882,127.032524452152,9
204,서울특별시 영등포구 당산동,한산 오피스텔,버드나루로 142,37.5308974038026,126.907319356288,4
206,서울특별시 동작구 노량진동,노량진 드림스퀘어 복합빌딩,노들로2길 7,37.5143166166648,126.939393314309,6
208,서울특별시 서초구 서초동,청화오피스텔,효령로 431,37.4896239553933,127.030673916544,12
209,서울특별시 강남구 자곡동,강남 푸르지오시티 2차(PRUGIO CITYⅡ),자곡로 192,37.4743936237496,127.104066621552,6
210,서울특별시 강남구 자곡동,강남유탑유블레스,자곡로 180,37.473588212001,127.103037543324,4
211,서울특별시 강남구 삼성동,삼성동 현대위버포레 오피스텔,삼성로95길 9,37.5078680422569,127.054886114998,4
214,서울특별시 서초구 서초동,서초센트럴IPARK,반포대로18길 36,37.4869821941409,127.011546029452,4
215,서울특별시 서초구 서초동,서초동오피스텔,서초대로73길 54,37.502045514615,127.024012634905,19
216,서울특별시 서초구 서초동,(1589-14),효령로53길 21,37.4855120768892,127.013546537549,8
217,서울특별시 은평구 역촌동,거장메카,진흥로 35,37.6007672406771,126.919283506574,2
219,서울특별시 강서구 화곡동,제이투 리더스뷰,곰달래로16길 34,37.5285890037898,126.84019289146,4
220,서울특별시 마포구 공덕동,솔리스타,만리재로 113,37.5502837926654,126.960492662094,0
222,서울특별시 은평구 진관동,아이파크 포레스트 게이트,통일로 1010,37.6327721919462,126.918575956776,7
223,서울특별시 마포구 도화동,나눔빌딩,도화길 43,37.5417654826543,126.950254351679,4
224,서울특별시 양천구 목동,목동블루오피스텔,목동서로 133-3,37.531833747783,126.875669986093,3
225,서울특별시 강서구 등촌동,아이디움,화곡로64길 28,37.556869729025,126.854696153373,6
226,서울특별시 마포구 성산동,상암 두산위브센티움,월드컵로36길 14,37.5659523418095,126.903023084893,2
227,서울특별시 은평구 진관동,은평뉴타운 꿈에그린,진관3로 33,37.6399136661294,126.919886990939,2
230,서울특별시 마포구 신공덕동,갑을명가시티2,만리재로 67,37.5470549728033,126.957380184779,0
231,서울특별시 강서구 화곡동,(899-23),강서로7길 20-22,37.5301645164715,126.845904999119,4
232,서울특별시 마포구 상암동,"상암DMC푸르지오시티, S-City",월드컵북로54길 25,37.5819649230689,126.889220620129,5
233,서울특별시 마포구 성산동,상암 우남퍼스트빌스타,모래내로 5,37.5642863457358,126.903726775625,6
234,서울특별시 마포구 성산동,상암 퍼스티지 더올림 오피스텔,모래내로1길 17,37.5652668208883,126.902860756219,3
235,서울특별시 강서구 화곡동,우장산투웨니퍼스트,화곡로 252,37.5473097432445,126.846196747498,3
236,서울특별시 강서구 가양동,이스타빌2차,양천로57길 10-11,37.5632580114491,126.852692029169,8
239,서울특별시 강서구 화곡동,화곡SJ라벨라,곰달래로 72,37.5299309434484,126.84085209266,5
241,서울특별시 동대문구 전농동,청량리역 우남SL타워300,왕산로 186,37.5794145431607,127.044052241738,8
242,서울특별시 중구 쌍림동,남산 오렌지카운티,동호로 318,37.5629009035231,127.003043874335,0
243,서울특별시 동대문구 청량리동,(2-7),왕산로 295,37.5869086621628,127.05218841395,7
244,서울특별시 노원구 공릉동,로우폴리스,화랑로 449-7,37.6186877530322,127.076910537899,9
245,서울특별시 성동구 성수동2가,성수 더힐 센트럴파크뷰,성수일로12가길 6,37.5492352309049,127.052821995046,4
246,서울특별시 용산구 한강로2가,한강로 대우아이빌,한강대로43길 13,37.5315404241505,126.969090683958,2
247,서울특별시 송파구 방이동,사보이시티잠실,오금로11길 45,37.516021375158,127.11243282964,7
249,서울특별시 강서구 마곡동,마곡나루역캐슬파크,마곡중앙로 161-1,37.5678542358386,126.827466061572,0
250,서울특별시 금천구 가산동,킹-캐슬,남부순환로112길 1-20,37.4774468135356,126.895660072523,4
255,서울특별시 영등포구 영등포동1가,메트로가든,경인로112길 4-7,37.5177478970839,126.913479989374,3
257,서울특별시 동작구 상도1동,상도 프라이드 522,매봉로 13,37.506067263479,126.950339235161,2
258,서울특별시 강남구 청담동,(46-3),학동로 437-6,37.5192522432522,127.048902330842,3
259,서울특별시 관악구 봉천동,THE LIME,행운1마길 40,37.4824848759394,126.954664251449,6
260,서울특별시 영등포구 신길동,대우 디오빌 골든뷰 오피스텔,영등포로57길 9,37.5174274283195,126.917794259831,3
261,서울특별시 관악구 신림동,G 밸리마인드,시흥대로 558-1,37.4827820424839,126.901967370047,8
262,서울특별시 관악구 신림동,(529-4),난곡로 324,37.4830566943751,126.914654379524,8
263,서울특별시 관악구 봉천동,메이플스테이,남부순환로218길 18,37.4805191910817,126.950298487084,7
266,서울특별시 관악구 봉천동,세종오피스텔,관악로13길 25,37.4792790922749,126.950849111313,7
268,서울특별시 관악구 봉천동,칸타빌레7차,보라매로 25,37.4917784524559,126.926593663324,4
269,서울특별시 영등포구 문래동6가,문래크라운팰리스,문래로 33,37.5206373402845,126.885821579222,2
271,서울특별시 관악구 봉천동,YK서울대,남부순환로 1755,37.4823410715101,126.94529209488,4
274,서울특별시 강남구 자곡동,강남힐스테이트에코,자곡로 202,37.4747358842819,127.104817531927,6
275,서울특별시 강남구 자곡동,강남 더샵라르고,자곡로 201,37.4754460218058,127.10486057924,7
276,서울특별시 영등포구 당산동3가,당산파크뷰,당산로29길 1,37.5257856076804,126.894982230987,3
279,서울특별시 영등포구 신길동,신길리버스시티,신길로38길 16,37.5056626955002,126.912698971514,4
280,서울특별시 강남구 역삼동,역삼동 677-4 업무시설 (김창환),언주로93길 25,37.5032581396533,127.040093482219,2
281,서울특별시 영등포구 신길동,도노펠리체,영등포로 394,37.5132131439926,126.921743577036,4
282,서울특별시 강남구 역삼동,이지마루 역삼,테헤란로27길 8-14,37.5022444791167,127.039105412114,4
283,서울특별시 영등포구 당산동,휴브리지 빌딩,버드나루로 116,37.528512185726,126.90824580901,3
284,서울특별시 강남구 역삼동,강남역 와이즈 플레이스,강남대로66길 14,37.4917282202916,127.031839810859,11
285,서울특별시 영등포구 당산동,소미골드라인III,버드나루로19길 8,37.528586440993,126.907109526087,3
287,서울특별시 강동구 천호동,이안 강동 컴홈스테이,천호대로161길 7,37.537695740448,127.128542457852,5
288,서울특별시 송파구 오금동,마나하임,마천로 119,37.50556220804,127.133026301881,5
289,서울특별시 강동구 명일동,고덕역 갑을명가시티 오피스텔,동남로75길 27,37.5539862146188,127.154639046816,2
290,서울특별시 강동구 명일동,고덕역 대명벨리온,고덕로 266,37.5546625043068,127.155118822562,3
293,서울특별시 송파구 방이동,잠실 제니알,올림픽로34길 6,37.5160914151536,127.110392926552,4
295,서울특별시 송파구 방이동,보보스타워,오금로11길 49,37.5157373907037,127.112704101759,5
296,서울특별시 송파구 방이동,잠실 트리움,오금로11길 43,37.515877427963,127.111637991206,4
297,서울특별시 송파구 방이동,잠실엘퍼스트오피스텔,백제고분로51길 7,37.5160174904982,127.114599856645,4
300,서울특별시 송파구 문정동,힐스테이트에코문정,법원로4길 10,37.4825923001326,127.122800033846,3
301,서울특별시 송파구 문정동,문정 아이파크,법원로4길 6,37.4822775609034,127.122121028658,4
302,서울특별시 강동구 천호동,더존하우스,성안로27길 57-27,37.539217476015,127.132743793847,0
303,서울특별시 강동구 길동,(386-8),천중로40길 78,37.5377195298448,127.137343597772,3
304,서울특별시 마포구 공덕동,공덕오피스타,만리재로 104,37.549449005027,126.960455079507,0
305,서울특별시 강서구 등촌동,베르데하우스,화곡로64길 63,37.556429323123,126.856613396575,3
306,서울특별시 마포구 도화동,에스케이허브그린,마포대로 73,37.5423989670992,126.948967826728,3
307,서울특별시 강서구 등촌동,강서메트로칸,공항대로45가길 11,37.5560302195914,126.853706491115,6
308,서울특별시 강서구 등촌동,더프라임,공항대로 505,37.5524091018163,126.862700972906,2
309,서울특별시 마포구 노고산동,에스빌,신촌로12길 53,37.5541645856017,126.933282849419,6
310,서울특별시 양천구 목동,월드파크빌,목동중앙북로7나길 33,37.5496918003315,126.86585147989,2
312,서울특별시 마포구 염리동,삼부골든타워,독막로 295,37.5447005318608,126.946044541601,4
314,서울특별시 강서구 화곡동,(403-7),강서로 146,37.5400737524347,126.84191281686,7
317,서울특별시 마포구 성산동,상암월드시티,월드컵로34길 13,37.565433957785,126.903522691468,2
322,서울특별시 마포구 합정동,마포 한강 2차 푸르지오,월드컵로3길 14,37.5510531812588,126.911865545526,9
327,서울특별시 마포구 공덕동,백상프로포즈오피스텔,만리재로 105,37.5496935140278,126.960121793595,0
328,서울특별시 도봉구 창동,(744-1),마들로16길 20,37.6614725690249,127.047887858764,5
