NO,단지명,도로명,지번주소,위도,경도,매물 ID,CCTV 카메라 대수
1375,리버프라임빌,버드나루로 100,서울특별시 영등포구 당산동 121-321,37.52711308,126.9087849,1375,163
1376,강남루덴스 오피스텔,논현로85길 58,서울특별시 강남구 역삼동 823-33,37.49806345,127.0332131,1376,223
1377,루트원 레지던스,언주로98길 36,서울특별시 강남구 역삼동 703-7,37.50452828,127.0446288,1377,215
1378,더하우스,양산로 163,서울특별시 영등포구 당산동3가 1-7,37.52350485,126.9011824,1378,263
1379,엘리젠트오피스텔,쑥고개로 9,서울특별시 관악구 신림동 94-208,37.47758535,126.9381394,1379,350
1380,강남역두산위브센티움,테헤란로14길 8,서울특별시 강남구 역삼동 823-26,37.49865189,127.032932,1380,232
1381,쌍용플래티넘밸류,테헤란로4길 46,서울특별시 강남구 역삼동 826-37,37.49539993,127.0304058,1381,223
1382,인헌오피스텔,낙성대로3길 8,서울특별시 관악구 봉천동 300-10,37.47567162,126.9593474,1382,379
1383,봉대오피스텔,남부순환로214길 31,서울특별시 관악구 봉천동 881-31,37.48010705,126.947743,1383,311
1384,서초레몬,서초중앙로 45,서울특별시 서초구 서초동 1600-11,37.48578521,127.0154467,1384,185
1385,민족통일 대통령 리빙텔,국회대로72길 21,서울특별시 영등포구 여의도동 13-24,37.52930774,126.9214506,1385,22
1386,서진오피스텔,국회대로55길 33,서울특별시 영등포구 당산동 121-118,37.52815524,126.9072437,1386,152
1387,다성이즈빌,천중로44길 74,서울특별시 강동구 길동 388-4,37.53783486,127.1390329,1387,256
1388,거여팰리스,오금로54길 38,서울특별시 송파구 거여동 563-10,37.49266546,127.1438877,1388,251
1389,목동 아가도스 오피스텔,공항대로 650,서울특별시 양천구 목동 516-2,37.54679455,126.8771927,1389,416
1390,스위트132드림하우스,강서로7길 20-29,서울특별시 강서구 화곡동 900-32,37.52996406,126.8454347,1390,333
1391,거마지엠밸리,화곡로 332,서울특별시 강서구 화곡동 1116-5,37.55344828,126.8512912,1391,157
1392,MJ더퍼스트이대,이화여대1길 25,서울특별시 서대문구 대현동 90-66,37.55716721,126.9443336,1392,291
1393,유씨유 이대,이화여대1길 33,서울특별시 서대문구 대현동 90-77,37.55710296,126.9437518,1393,300
1394,강서2차 크라운팰리스,화곡로 120,서울특별시 강서구 화곡동 1070-11,37.53994335,126.8352964,1394,441
1395,청담라인씨티,곰달래로 84,서울특별시 강서구 화곡동 920-17,37.53009462,126.8420349,1395,440
1396,명성오피스텔,화곡로26가길 6,서울특별시 강서구 화곡동 1074-28,37.5408715,126.8396415,1396,264
1397,용산 다올 노블리움,청파로 251,서울특별시 용산구 청파동3가 80-6,37.54192099,126.9703496,1397,381
1398,비버리캐슬,능동로 366,서울특별시 광진구 중곡동 41-33,37.5618616,127.082438,1398,95
1399,웰유,종암로32길 8,서울특별시 성북구 하월곡동 90-219,37.60409531,127.0324426,1399,204
1400,답십리역 지웰에스테이트,천호대로 301,서울특별시 동대문구 답십리동 493-1,37.56612536,127.0543237,1400,307
1401,청량리역 해링턴플레이스,고산자로34길 70,서울특별시 동대문구 용두동 797-0,37.57813778,127.0422334,1401,273
1402,동대문 베네스트,왕산로 92,서울특별시 동대문구 용두동 100-5,37.57781692,127.0335885,1402,138
1403,황금오피스텔,장한로21길 11-11,서울특별시 동대문구 장안동 373-6,37.56939093,127.0691528,1403,206
1404,엘리시안파크,군자로 46,서울특별시 광진구 화양동 132-75,37.54723486,127.0705419,1404,142
1405,아스하임,광나루로 382,서울특별시 광진구 화양동 111-102,37.54748234,127.0720737,1405,87
1406,예지다움,망우로 238,서울특별시 중랑구 상봉동 128-33,37.59445941,127.0791026,1406,289
1407,스마트트라움,망우로36길 23,서울특별시 중랑구 상봉동 128-73,37.59382989,127.0785697,1407,305
1408,루비온오피스텔,종로31길 43,서울특별시 종로구 인의동 28-26,37.57262403,126.9988205,1408,101
1409,휴스턴오피스텔 창경궁 ,창경궁로18길 20,서울특별시 종로구 원남동 66-67,37.57498996,126.9989414,1409,73
1410,세교 예지안 9차,두산로9가길 20,서울특별시 금천구 가산동 235-15,37.4730296,126.8918401,1410,171
1411,GREEN HILL,독산로108길 9,서울특별시 금천구 독산동 950-5,37.47942531,126.9044698,1411,365
1412,벤처오피스텔,개화동로31길 8,서울특별시 강서구 방화동 621-2,37.56228518,126.8077524,1412,145
1413,이지리움S,국회대로54길 65,서울특별시 영등포구 영등포동2가 28-117,37.52039822,126.911203,1413,188
1414,비즈트위트 바이올렛 5차,디지털로12길 15,서울특별시 금천구 가산동 140-36,37.47812509,126.8898037,1414,237
1415,비즈트위트 레드,가마산로 285,서울특별시 구로구 구로동 104-8,37.49708803,126.89172,1415,398
1416,성호주상복합,가마산로 283,서울특별시 구로구 구로동 104-9,37.49690048,126.8913737,1416,406
1417,에스키스 가산,벚꽃로56길 190,서울특별시 금천구 가산동 139-8,37.47950841,126.8887481,1417,295
1418,메종드아이디,개화동로29길 17-3,서울특별시 강서구 방화동 612-147,37.56370501,126.8074412,1418,157
1419,칸타빌레,경인로 178-2,서울특별시 구로구 오류동 47-31,37.49462659,126.8413335,1419,334
1420,영등포 센트럴 푸르지오 시티,문래로 180,서울특별시 영등포구 영등포동4가 443-0,37.51797595,126.9019539,1420,234
1421,이대 포레스트,이화여대1길 21,서울특별시 서대문구 대현동 90-60,37.55709532,126.9445411,1421,279
1422,응암하이빌,응암로 262,서울특별시 은평구 응암동 427-42,37.5950209,126.9188847,1422,300
1423,CJ드림시티,은평로 91,서울특별시 은평구 응암동 91-7,37.59970802,126.9178218,1423,313
1424,효성홍익인간오피스텔,양화로 183,서울특별시 마포구 동교동 155-27,37.55835242,126.9251683,1424,202
1425,등촌크라운팰리스,화곡로64길 55,서울특별시 강서구 등촌동 641-9,37.55662576,126.8564082,1425,116
1426,강서크라운팰리스,화곡로 305,서울특별시 강서구 화곡동 998-5,37.55175362,126.84925,1426,188
1427,우성하임,선유서로24길 26,서울특별시 영등포구 양평동1가 194-1,37.52338039,126.8887937,1427,237
1428,강남역투웨니퍼스트102동,테헤란로6길 18,서울특별시 강남구 역삼동 824-49,37.49744642,127.030627,1428,236
1429,탑빌딩,국회대로37길 11,서울특별시 영등포구 당산동4가 32-104,37.52813144,126.899835,1429,162
1430,여의도M타워,영등포로 388,서울특별시 영등포구 신길동 65-31,37.51333934,126.9211433,1430,255
1431,(1475-23),난곡로63가길 23,서울특별시 관악구 신림동 1475-23,37.48004701,126.9143425,1431,268
1432,신림큐브,신림로66길 42,서울특별시 관악구 신림동 1421-1,37.48558603,126.9320542,1432,453
1433,일성하이츠오피스텔,천호대로 1121,서울특별시 강동구 길동 454-1,37.53517186,127.1363348,1433,244
1434,마루지움 에비뉴,천호대로161길 15-11,서울특별시 강동구 천호동 452-9,37.5381336,127.1284823,1434,272
1435,암사오피스텔,상암로5길 18,서울특별시 강동구 암사동 502-13,37.55114171,127.1273754,1435,195
1436,올림픽파크뷰,올림픽로 374,서울특별시 송파구 방이동 40-3,37.51687908,127.1118181,1436,110
1437,삼성쉐르빌퍼스티,도봉로 476,서울특별시 도봉구 창동 659-29,37.64791801,127.0347725,1437,0
1438,해피엔딩 오피스텔,아리랑로 7,서울특별시 성북구 동소문동6가 143-5,37.59336896,127.0160017,1438,211
1439,TOWER 275,고산자로 275,서울특별시 성동구 도선동 2-1,37.56432692,127.0358379,1439,389
1440,오렌지카운티을지로,동호로33길 15,서울특별시 중구 오장동 145-1,37.56523974,127.0014052,1440,258
1441,남산 센트럴시티 투웨니퍼스트,마른내로 115-1,서울특별시 중구 오장동 148-16,37.56473762,127.0009017,1441,270
1442,위산일리온시티,장한로 78,서울특별시 동대문구 장안동 364-6,37.56778444,127.0691779,1442,204
1443,소담빌,노해로85길 10-55,서울특별시 노원구 상계동 330-29,37.6564623,127.0661516,1443,207
1444,k-타워,천호대로 384,서울특별시 성동구 용답동 229-2,37.56155309,127.0614718,1444,155
1445,(484-72),통일로 866-1,서울특별시 은평구 불광동 484-72,37.62045341,126.9204924,1445,348
1446,더클래스,불광로14길 4,서울특별시 은평구 불광동 13-7,37.61919322,126.9330124,1446,177
1447,이안 테라디움 방학역,도봉로150길 8,서울특별시 도봉구 방학동 707-0,37.66569818,127.0436771,1447,0
1448,비앤리베스텔,왕십리로20길 40,서울특별시 성동구 홍익동 146-1,37.56545597,127.0357826,1448,370
1449,밀레니엄 오피스텔,도봉로 396,서울특별시 강북구 번동 465-4,37.64179315,127.0300916,1449,206
1450,랜드마크타워1,천호대로25길 81,서울특별시 동대문구 용두동 100-1,37.57780834,127.0339516,1450,141
1451,골드캐슬,시흥대로102길 33,서울특별시 금천구 독산동 1031-22,37.46503986,126.8982949,1451,328
1452,은평뉴타운엘크루,진관3로 21,서울특별시 은평구 진관동 65-0,37.63956679,126.9192324,1452,87
1453,인투파크거여 2단지,거마로 29,서울특별시 송파구 거여동 178-139,37.49568048,127.1450769,1453,289
1454,"인택스파크텔,인택스파크빌",오금로25길 12,서울특별시 송파구 방이동 227-1,37.50706934,127.1194351,1454,107
1455,여의리버파크,국회대로55길 5,서울특별시 영등포구 영등포동7가 94-61,37.52577174,126.9081806,1455,191
1456,하우스퀘어,국회대로52길 7,서울특별시 영등포구 영등포동7가 106-0,37.52477893,126.9071464,1456,226
1457,여의도 웨스턴 힐 오피스텔,국회대로52길 3,서울특별시 영등포구 영등포동7가 104-5,37.52502555,126.9069415,1457,229
1458,더메종315,영등포로49길 9-15,서울특별시 영등포구 영등포동2가 315-0,37.51997807,126.9089406,1458,249
1459,현대팰리스,버드나루로5길 8,서울특별시 영등포구 영등포동2가 28-138,37.52196718,126.9106603,1459,176
1460,그린나래,국회대로54길 65-3,서울특별시 영등포구 영등포동2가 28-118,37.52047147,126.9114424,1460,184
1461,영풍타운,시흥대로145길 60-5,서울특별시 금천구 가산동 149-38,37.47558269,126.8947216,1461,261
1462,신도림 큐브스테이트,경인로 611-7,서울특별시 구로구 신도림동 436-7,37.50648524,126.8837528,1462,136
1463,펜타곤스카이,개화동로31길 24,서울특별시 강서구 방화동 620-129,37.56261579,126.8083834,1463,173
1464,메트로 21,독산로 253,서울특별시 금천구 독산동 195-4,37.46945688,126.9022357,1464,421
1465,몽삐에뜨3차,디지털로32가길 17-7,서울특별시 구로구 구로동 1127-25,37.48246709,126.899446,1465,253
1466,트리베카,영중로24길 12,서울특별시 영등포구 영등포동5가 78-0,37.52192083,126.9064236,1466,283
1467,뚝섬리치빌,왕십리로10길 5-13,서울특별시 성동구 성수동1가 656-1041,37.54733131,127.0452922,1467,252
1468,Biz-Well 성수,뚝섬로3길 16,서울특별시 성동구 성수동1가 33-21,37.54158062,127.0496914,1468,297
1469,수유프리미어엠,덕릉로 76,서울특별시 강북구 수유동 48-8,37.63434475,127.0221588,1469,296
1470,Y-PARK2차,자양로16길 14,서울특별시 광진구 자양동 680-11,37.53611396,127.0845961,1470,80
1471,성진듀얼팰리스,겸재로44길 22,서울특별시 중랑구 면목동 1195-1,37.58818117,127.0892696,1471,400
1472,용산투웨니퍼스트99,원효로 249,서울특별시 용산구 원효로1가 46-5,37.54006649,126.9683444,1472,374
1473,창동 SR스타빌,노해로63길 84-9,서울특별시 도봉구 창동 135-28,37.65247989,127.0471539,1473,0
1474,정익제이타워1차,천호대로 531-1,서울특별시 광진구 중곡동 639-4,37.55832451,127.077731,1474,92
1475,동은컴페니언오피스텔,왕산로 27,서울특별시 동대문구 신설동 89-53,37.57686855,127.0264416,1475,198
1476,스마트트라움,장한로26가길 90,서울특별시 동대문구 장안동 364-7,37.56803089,127.0697357,1476,207
1477,문래동 현대홈시티1,선유로11길 5,서울특별시 영등포구 문래동6가 1-1,37.51790692,126.8883405,1477,178
1478,(159-16),선유동1로 20-17,서울특별시 영등포구 당산동2가 159-16,37.52384848,126.8928997,1478,243
1479,CO-OP RESIDENCE/서울대입구,봉천로 472,서울특별시 관악구 봉천동 861-7,37.48188879,126.9522081,1479,355
1480,성림오피스텔,봉천로 564-1,서울특별시 관악구 봉천동 1628-13,37.47744382,126.9601498,1480,407
1481,프론티아 오피스텔,남부순환로272길 9,서울특별시 관악구 남현동 1059-6,37.47612086,126.9785596,1481,352
1482,(1061-18),과천대로 939,서울특별시 관악구 남현동 1061-18,37.47450133,126.9813905,1482,307
1483,브릴리언트 선유,양평로22가길 6-1,서울특별시 영등포구 양평동5가 71-2,37.53870669,126.8936877,1483,141
1484,(23-7),선유로47길 19,서울특별시 영등포구 양평동4가 23-7,37.53560638,126.8947249,1484,143
1485,그랑드빌,선유로 250,서울특별시 영등포구 양평동4가 32-8,37.53478153,126.8973061,1485,164
1486,마이죤,남부순환로216길 15,서울특별시 관악구 봉천동 876-16,37.48067573,126.9490996,1486,333
1487,프라비다1,관악로17길 8,서울특별시 관악구 봉천동 869-3,37.48090218,126.951311,1487,327
1488,(1427-2),봉천로 256,서울특별시 관악구 신림동 1427-2,37.48833137,126.9295361,1488,446
1489,신대방 노블루체,난곡로 331,서울특별시 관악구 신림동 530-1,37.48357736,126.9138735,1489,353
1490,신림빌딩,신림동길 26,서울특별시 관악구 신림동 1458-3,37.48719437,126.9258304,1490,460
1491,센트리움,진흥로1길 8-5,서울특별시 은평구 역촌동 42-20,37.6012737,126.9191764,1491,306
1492,티오피클래식,목동중앙북로7가길 42,서울특별시 양천구 목동 607-29,37.54964699,126.8654324,1492,348
1493,서경 아파트,통일로65길 12-6,서울특별시 은평구 대조동 15-58,37.60938905,126.929645,1493,259
1494,미토하우스,은평로6길 9-5,서울특별시 은평구 응암동 115-15,37.59869411,126.9194904,1494,306
1495,sky palace(하늘궁전),강서로33가길 18,서울특별시 강서구 화곡동 1051-6,37.54264046,126.8387371,1495,239
1496,에이크로아이트 마포,만리재로 125,서울특별시 마포구 공덕동 1-13,37.55112858,126.961617,1496,418
1497,스카이빌아현,신촌로 244,서울특별시 마포구 아현동 346-3,37.55692981,126.9528358,1497,217
1498,마곡크리스아크,양천로49길 43,서울특별시 강서구 가양동 250-1,37.57063409,126.8404165,1498,101
1499,시그니쳐스위트,양천로73가길 46,서울특별시 강서구 염창동 250-4,37.5502398,126.8747202,1499,191
1500,어반카운티,양천로73가길 19,서울특별시 강서구 염창동 184-8,37.55093083,126.873672,1500,127
1501,뉴스토리오피스텔,강서로56가길 145,서울특별시 강서구 등촌동 683-1,37.56601704,126.8414898,1501,76
1502,줄리엣오피스텔,화곡로42나길 6-6,서울특별시 강서구 화곡동 24-79,37.54663125,126.846578,1502,254
